env_name,N_agents,local_ratio,model_path,test_method,sample_size,test_budget,avg_reward,avg_time_taken,top_percentage
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t1000000/model.zip,Genetic Testing,25,1000,-248.21522838337725,53.78608431816101,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t1000000/model.zip,Genetic DisQ Testing,25,1000,-238.5798651564463,67.61423639297486,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t10000000/model.zip,Random Testing,25,1000,-192.7060643798372,56.890213088989256,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t10000000/model.zip,Random DisQ Testing,25,1000,-199.0306133701576,65.86373484611511,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t10000000/model.zip,Random Q-low Testing,25,1000,-194.1248707283244,4.37119351387024,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t10000000/model.zip,Genetic Testing,25,1000,-249.20817086154372,54.13608575820923,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t10000000/model.zip,Genetic DisQ Testing,25,1000,-238.30386420660582,66.76615636825562,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t100000000/model.zip,Random Testing,25,1000,-58.77638964326719,74.99358688354492,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t100000000/model.zip,Random DisQ Testing,25,1000,-60.03696628570381,68.97088723182678,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t100000000/model.zip,Random Q-low Testing,25,1000,-58.89742242770588,2.8569175243377685,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t100000000/model.zip,Genetic Testing,25,1000,-68.37813889962723,55.73618567466736,0.9
Simple Spread,2,0.0,central_policies/simple_spread_v3_2_t100000000/model.zip,Genetic DisQ Testing,25,1000,-92.83806329353234,79.00010601043701,0.9
Simple Spread,2,1.0,central_policies/simple_spread_v3_2_10/model.zip,Random Testing,25,1000,-0.12080000000000003,31.291546211242675,0.9
Simple Spread,2,1.0,central_policies/simple_spread_v3_2_10/model.zip,Random Q-testing,25,1000,-0.0029600000000000004,38.08380479812622,0.9
Simple Spread,2,1.0,central_policies/simple_spread_v3_2_10/model.zip,Genetic Testing,25,1000,-0.8696800000000002,30.069919509887697,0.9
Simple Spread,2,1.0,central_policies/simple_spread_v3_2_10/model.zip,Genetic Q-testing,25,1000,-0.03472,37.20160668373108,0.9
simple_spread_v3,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random Testing,25,1000,-57.10619814498578,27.582080869674684,0.9
simple_spread_v3,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random Testing,25,1000,-57.25533851729187,21.980465745925905,0.9
simple_spread_v3,2,0.0,central_policies/simple_spread_v3_2/model.zip,Random Q-testing,25,1000,-60.86766596212794,40.242106409072875,0.9
